SQUARE,YEAR,ID,BROAD_HABITAT,BROAD_HABITAT_NAME,AREA,LAND_CLASS90,COUNTRY,COUNTY,EZ_DESC_07
DKFVKM,1978,977,4,Arable and Horticulture,67672.28365,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,978,13,Standing Open Waters and Canals,3454.674591,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,979,4,Arable and Horticulture,167711.4914,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,980,4,Arable and Horticulture,49134.45941,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,981,4,Arable and Horticulture,2117.621613,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,982,4,Arable and Horticulture,5859.498573,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,983,3,Boundary and Linear Features,30978.48653,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,984,5,Improved Grassland,25543.68982,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,985,5,Improved Grassland,3677.668937,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,986,4,Arable and Horticulture,42499.97242,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,987,44,(ph) Coastal Saltmarsh,180639.2645,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,988,13,Standing Open Waters and Canals,13611.74886,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,989,5,Improved Grassland,4990.565962,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
DKFVKM,1978,990,22,Sea,291640.0039,8,ENG,Medway Unitary Authority,Westerly lowlands (England)
YXYWSS,1978,991,17,Urban,59879.32181,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,992,17,Urban,55410.98128,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,993,4,Arable and Horticulture,9639.747584,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,994,17,Urban,20319.74679,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,995,3,Boundary and Linear Features,3579.626431,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,996,3,Boundary and Linear Features,1215.109791,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,997,17,Urban,7206.64505,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,998,4,Arable and Horticulture,13531.98074,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,999,4,Arable and Horticulture,44960.67894,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1000,5,Improved Grassland,24473.1982,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1001,5,Improved Grassland,2691.972421,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1002,17,Urban,48604.73914,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1003,4,Arable and Horticulture,25038.06499,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1004,17,Urban,8877.338632,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1005,1,Broadleaved Mixed and Yew Woodland,2815.551578,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1006,3,Boundary and Linear Features,2636.094442,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1007,17,Urban,9828.914231,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1008,5,Improved Grassland,7752.681073,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1009,4,Arable and Horticulture,39849.64742,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1010,5,Improved Grassland,8648.994338,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1011,3,Boundary and Linear Features,811.1461947,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1012,0,No Allocation,500.5511221,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1013,0,No Allocation,2683.755292,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1014,17,Urban,2543.277222,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1015,3,Boundary and Linear Features,1260.229077,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1016,3,Boundary and Linear Features,3348.028715,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1017,5,Improved Grassland,51155.18132,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1018,5,Improved Grassland,11743.94002,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1019,4,Arable and Horticulture,17306.94045,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1020,3,Boundary and Linear Features,1528.636531,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1021,17,Urban,8526.52772,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1022,3,Boundary and Linear Features,6716.22884,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1023,4,Arable and Horticulture,18128.61013,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1024,4,Arable and Horticulture,20086.01783,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1025,5,Improved Grassland,15095.30657,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1026,5,Improved Grassland,12962.10072,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1027,5,Improved Grassland,5501.38084,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1028,5,Improved Grassland,62858.84058,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1029,4,Arable and Horticulture,56374.72648,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1030,4,Arable and Horticulture,119943.4949,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1031,17,Urban,5034.884224,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1032,3,Boundary and Linear Features,6151.985589,1,ENG,Kent,Westerly lowlands (England)
YXYWSS,1978,1033,4,Arable and Horticulture,172778.0748,1,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5591,17,Urban,135457.3462,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5592,5,Improved Grassland,16769.28609,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5593,5,Improved Grassland,8403.126026,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5594,17,Urban,50791.57854,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5595,22,Sea,254183.5055,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5596,4,Arable and Horticulture,18236.63263,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5597,5,Improved Grassland,7653.126647,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5598,17,Urban,113817.9832,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5599,1,Broadleaved Mixed and Yew Woodland,4407.666093,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5600,17,Urban,2230.730648,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5601,4,Arable and Horticulture,89054.06123,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5602,5,Improved Grassland,168031.2136,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5603,3,Boundary and Linear Features,9484.647838,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5604,17,Urban,4999.751931,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5605,5,Improved Grassland,13371.6255,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5606,4,Arable and Horticulture,4710.773484,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5607,5,Improved Grassland,81807.24764,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5608,3,Boundary and Linear Features,8195.445115,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5609,4,Arable and Horticulture,6704.65816,8,ENG,Kent,Westerly lowlands (England)
OXVLRI,1978,5610,0,No Allocation,1687.593958,8,ENG,Kent,Westerly lowlands (England)
KLOORS,1978,1039,2,Coniferous Woodland,836399.4774,6,WAL,West Glamorgan,Lowlands (Wales)
KLOORS,1978,1040,9,Bracken,10185.34384,6,WAL,West Glamorgan,Lowlands (Wales)
KLOORS,1978,1041,5,Improved Grassland,24139.90438,6,WAL,West Glamorgan,Lowlands (Wales)
KLOORS,1978,1042,5,Improved Grassland,74055.57698,6,WAL,West Glamorgan,Lowlands (Wales)
KLOORS,1978,1043,8,Acid Grassland,23756.24153,6,WAL,West Glamorgan,Lowlands (Wales)
KLOORS,1978,1044,8,Acid Grassland,29288.67813,6,WAL,West Glamorgan,Lowlands (Wales)
KLOORS,1978,1045,5,Improved Grassland,2173.377696,6,WAL,West Glamorgan,Lowlands (Wales)
UIZSGP,1978,1046,3,Boundary and Linear Features,49693.65224,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1047,5,Improved Grassland,1539.571448,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1048,3,Boundary and Linear Features,3328.847052,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1049,5,Improved Grassland,30815.15097,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1050,3,Boundary and Linear Features,1676.498441,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1051,8,Acid Grassland,18448.17187,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1052,8,Acid Grassland,9683.761615,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1053,9,Bracken,12154.73988,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1054,3,Boundary and Linear Features,4169.547675,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1055,8,Acid Grassland,79469.76118,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1056,5,Improved Grassland,48715.0542,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1057,5,Improved Grassland,5893.477194,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1058,4,Arable and Horticulture,2041.396628,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1059,17,Urban,2044.917166,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1060,4,Arable and Horticulture,26862.23356,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1061,14,Rivers and Streams,7952.786228,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1062,5,Improved Grassland,32547.64184,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1063,6,Neutral Grassland,23336.19929,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1064,5,Improved Grassland,40347.7725,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1065,5,Improved Grassland,21437.9424,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1066,8,Acid Grassland,13222.80384,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1067,8,Acid Grassland,5022.280223,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1068,10,Dwarf Shrub Heath,4350.194822,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1069,8,Acid Grassland,19612.38841,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1070,11,"Fen, Marsh, Swamp",9462.18689,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1071,14,Rivers and Streams,2112.133208,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1072,5,Improved Grassland,12517.553,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1073,3,Boundary and Linear Features,3438.039064,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1074,17,Urban,4457.262132,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1075,5,Improved Grassland,27158.23361,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1076,3,Boundary and Linear Features,7016.334804,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1077,3,Boundary and Linear Features,4816.994182,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1078,17,Urban,5481.57214,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1079,8,Acid Grassland,13711.87667,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1080,3,Boundary and Linear Features,2951.413327,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1081,8,Acid Grassland,25516.95233,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1082,3,Boundary and Linear Features,819.2092932,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1083,0,No Allocation,7261.314877,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1084,14,Rivers and Streams,14020.52963,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1085,0,No Allocation,16715.06913,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1086,0,No Allocation,3997.959132,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1087,3,Boundary and Linear Features,932.9509176,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1088,3,Boundary and Linear Features,6744.130534,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1089,1,Broadleaved Mixed and Yew Woodland,4242.823545,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1090,1,Broadleaved Mixed and Yew Woodland,11626.87482,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1091,8,Acid Grassland,18212.08899,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1092,5,Improved Grassland,4206.971384,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1093,8,Acid Grassland,10510.00716,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1094,6,Neutral Grassland,48774.99693,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1095,8,Acid Grassland,13086.33899,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1096,1,Broadleaved Mixed and Yew Woodland,3526.738013,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1097,1,Broadleaved Mixed and Yew Woodland,6684.6517,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1098,8,Acid Grassland,23154.00612,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1099,1,Broadleaved Mixed and Yew Woodland,6434.206468,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1100,8,Acid Grassland,15580.54634,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1101,1,Broadleaved Mixed and Yew Woodland,2412.258856,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1102,8,Acid Grassland,2772.478294,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1103,1,Broadleaved Mixed and Yew Woodland,5177.813257,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1104,8,Acid Grassland,46768.11991,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1105,6,Neutral Grassland,92676.95983,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1106,17,Urban,2106.668373,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1107,3,Boundary and Linear Features,1864.227964,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1108,6,Neutral Grassland,20005.34873,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1109,1,Broadleaved Mixed and Yew Woodland,20630.08454,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1110,6,Neutral Grassland,5683.932651,6,WAL,Mid Glamorgan,Lowlands (Wales)
UIZSGP,1978,1441,0,No Allocation,361.9516384,6,WAL,Mid Glamorgan,Lowlands (Wales)
YTAUII,1978,1111,17,Urban,8639.360782,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1112,17,Urban,49290.96871,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1113,3,Boundary and Linear Features,59450.09923,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1114,13,Standing Open Waters and Canals,25046.99106,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1115,13,Standing Open Waters and Canals,4720.919028,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1116,17,Urban,6471.832109,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1117,5,Improved Grassland,29079.74669,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1118,5,Improved Grassland,177285.6772,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1119,17,Urban,6509.049792,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1120,1,Broadleaved Mixed and Yew Woodland,7863.120817,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1121,1,Broadleaved Mixed and Yew Woodland,530.0821502,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1122,1,Broadleaved Mixed and Yew Woodland,512.5451336,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1123,1,Broadleaved Mixed and Yew Woodland,911.9482539,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1124,13,Standing Open Waters and Canals,9328.974773,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1125,1,Broadleaved Mixed and Yew Woodland,1921.82236,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1126,6,Neutral Grassland,14226.16476,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1127,3,Boundary and Linear Features,9156.036244,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1128,6,Neutral Grassland,38448.671,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1129,5,Improved Grassland,83576.89499,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1130,0,No Allocation,9689.080013,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1131,13,Standing Open Waters and Canals,3750.926947,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1132,3,Boundary and Linear Features,5754.972945,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1133,4,Arable and Horticulture,11884.41616,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1134,17,Urban,1439.558662,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1135,17,Urban,4032.380739,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1136,5,Improved Grassland,16298.71002,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1137,1,Broadleaved Mixed and Yew Woodland,21909.76283,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1138,0,No Allocation,1496.801169,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1139,17,Urban,19213.50892,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1140,5,Improved Grassland,74078.47858,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1141,6,Neutral Grassland,2747.480123,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1142,3,Boundary and Linear Features,5307.747273,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1143,13,Standing Open Waters and Canals,2149.11848,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1144,17,Urban,2769.967844,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1145,5,Improved Grassland,24250.07856,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1146,5,Improved Grassland,37441.39823,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1147,13,Standing Open Waters and Canals,724.1271475,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1148,13,Standing Open Waters and Canals,677.4541528,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1149,6,Neutral Grassland,8626.326377,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1150,6,Neutral Grassland,212653.5869,5,WAL,Gwent,Lowlands (Wales)
YTAUII,1978,1442,17,Urban,134.2128843,5,WAL,Gwent,Lowlands (Wales)
SIATHT,1978,1151,5,Improved Grassland,205458.0883,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1152,5,Improved Grassland,10566.54347,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1153,4,Arable and Horticulture,12115.90999,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1154,17,Urban,10221.08371,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1155,17,Urban,10027.00568,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1156,3,Boundary and Linear Features,628.1810475,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1157,5,Improved Grassland,1143.838962,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1158,5,Improved Grassland,25865.08042,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1159,5,Improved Grassland,36341.0169,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1160,6,Neutral Grassland,40690.67619,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1161,17,Urban,7762.926977,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1162,3,Boundary and Linear Features,771.707949,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1163,3,Boundary and Linear Features,3225.039629,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1164,5,Improved Grassland,40437.08368,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1165,5,Improved Grassland,27722.23558,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1166,5,Improved Grassland,6254.58206,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1167,5,Improved Grassland,57704.29603,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1168,5,Improved Grassland,9985.174534,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1169,5,Improved Grassland,4656.909717,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1170,5,Improved Grassland,4713.359691,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1171,4,Arable and Horticulture,11696.45398,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1172,4,Arable and Horticulture,16433.77578,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1173,5,Improved Grassland,66962.37817,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1174,5,Improved Grassland,44339.20876,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1175,5,Improved Grassland,11123.13652,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1176,3,Boundary and Linear Features,233.0469017,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1177,17,Urban,8547.144767,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
SIATHT,1978,1178,5,Improved Grassland,656.9003887,1,ENG,South Gloucestershire Unitary Authority,Westerly lowlands (England)
